Date,Close,High,Low,Open,Volume,CPI,GDP,WPI,REPO_RATE
2024-05-13,717.9208984375,720.1655815796556,705.6122976051453,706.4509373389452,27047202,313.175,29147.044,255.313,6.5
2024-05-14,720.7328491210938,722.9775322143812,715.4789152317669,716.4408878596623,25665142,313.175,29147.044,255.313,6.5
2024-05-15,709.6575317382812,720.1161379403006,708.3255604595557,720.1161379403006,38931996,313.175,29147.044,255.313,6.5
2024-05-16,720.3875122070312,721.5221990437014,708.1775543730138,713.3822271543565,34945236,313.175,29147.044,255.313,6.5
2024-05-17,722.286865234375,724.210870736283,713.4562165510583,713.4562165510583,20920190,313.175,29147.044,255.313,6.5
2024-05-21,719.6722412109375,725.0495080646152,715.380219686854,715.380219686854,43769978,313.175,29147.044,255.313,6.5
2024-05-22,719.8695678710938,723.0269026870767,714.4182889056816,719.2035821431577,39996278,313.175,29147.044,255.313,6.5
2024-05-23,736.3468017578125,737.8514873644924,718.808897899437,719.5982164877166,40861920,313.175,29147.044,255.313,6.5
2024-05-24,748.4827270507812,749.814758588212,733.0908042399884,733.8308016870678,31060206,313.175,29147.044,255.313,6.5
2024-05-27,753.6627807617188,762.1974428837648,749.3955099218479,751.5168000055969,29385440,313.175,29147.044,255.313,6.5
2024-05-28,755.0441284179688,757.7821433020647,752.2321619595608,754.8467837037828,27908904,313.175,29147.044,255.313,6.5
2024-05-29,744.0921630859375,751.763434227272,740.6141508121484,748.8774560751649,35147706,313.175,29147.044,255.313,6.5
2024-05-30,747.3234252929688,751.6400771573121,738.8381451452329,739.6027730570852,33755350,313.175,29147.044,255.313,6.5
2024-05-31,755.5620727539062,757.7573743920395,746.9040786650703,749.370736784836,74079588,313.175,29147.044,255.313,6.5
2024-06-03,775.6160278320312,788.8373406823981,764.6640888415991,788.8373406823981,72637256,313.044,29147.044,255.914,6.5
2024-06-04,731.684814453125,769.1040063078372,717.304185485308,768.1173430540747,89531240,313.044,29147.044,255.914,6.5
2024-06-05,765.5520629882812,769.4000136473305,731.2901444599279,737.062160780223,81631650,313.044,29147.044,255.914,6.5
2024-06-06,769.4493408203125,772.2859977724349,762.9867083301413,772.0147015010076,46422870,313.044,29147.044,255.914,6.5
2024-06-07,776.183349609375,781.6099978301712,765.6754214599775,770.1154063679018,36712216,313.044,29147.044,255.914,6.5
2024-06-10,770.2387084960938,779.7846636223554,768.4133453075493,776.5039961939522,22454058,313.044,29147.044,255.914,6.5
2024-06-11,771.9653930664062,775.0240252200629,765.7493660748642,767.6240504407497,29545326,313.044,29147.044,255.914,6.5
2024-06-12,776.5780029296875,783.5586575880445,772.7546827700062,776.9973227739393,39280436,313.044,29147.044,255.914,6.5
2024-06-13,779.8340454101562,782.2760131134276,776.5040566032491,780.3273770852536,24120192,313.044,29147.044,255.914,6.5
2024-06-14,787.80126953125,788.8372538804852,778.3292663726063,781.4372796414563,25540554,313.044,29147.044,255.914,6.5
2024-06-18,793.1786499023438,794.5106212671108,784.1259659599784,787.8013228802739,32415714,313.044,29147.044,255.914,6.5
2024-06-19,817.869873046875,823.8145435842582,791.3039754417663,795.941305047812,90131196,313.044,29147.044,255.914,6.5
2024-06-20,823.5431518554688,829.5124525875813,814.983860042712,823.7651872236406,41408742,313.044,29147.044,255.914,6.5
2024-06-21,821.7671508789062,825.2697933574087,810.6178682451445,825.2697933574087,51630776,313.044,29147.044,255.914,6.5
